,PlayerName,Position,assistTackles,avgInterceptionYards,avgSackYards,avgStuffYards,blockedFieldGoalTouchdowns,blockedPuntTouchdowns,hurries,kicksBlocked,longInterception,miscTouchdowns,passesBattedDown,passesDefended,QBHits,twoPtReturns,sacks,sackYards,safeties,soloTackles,stuffs,stuffYards,tacklesForLoss,tacklesYardsLost,teamGamesPlayed,totalTackles,yardsAllowed,pointsAllowed
349,Naquan Jones,DT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,1.5,1.0,2.0,1.0,17.0,16.0,0.0,0.0,0.0
350,Tyler Hall,CB,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,11.0,0.0,12.0,1.5,2.0,2.0,13.0,8.0,20.0,0.0,0.0,0.0
351,Tershawn Wharton,DT,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,8.0,0.0,4.0,0.5,0.0,1.0,8.0,17.0,8.0,0.0,0.0,0.0
352,Kenny Moore II,CB,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,7.0,0.0,50.0,5.0,12.0,4.0,19.0,17.0,65.0,0.0,0.0,0.0
353,Amik Robertson,CB,3.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,29.0,1.0,1.0,2.0,1.0,17.0,38.0,0.0,0.0,0.0
354,Nate Hobbs,CB,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,7.0,0.0,57.0,2.0,7.0,3.0,14.0,17.0,72.0,0.0,0.0,0.0
355,Jalen Pitre,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
356,Kenneth Murray Jr.,LB,16.0,8.0,2.3329999446868896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,8.0,0.0,50.0,8.5,14.0,7.0,21.0,17.0,76.0,0.0,0.0,0.0
357,Isaiah Thomas,DE,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,9.0,0.0,4.0,1.0,0.0,1.0,9.0,17.0,9.0,0.0,0.0,0.0
358,Malcolm Rodriguez,LB,0.0,8.0,1.8569999933242798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,8.0,0.0,62.0,10.0,13.0,8.0,16.0,17.0,87.0,0.0,0.0,0.0
359,Isaiah Buggs,DE,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,5.0,0.0,21.0,4.5,0.0,0.0,0.0,17.0,46.0,0.0,0.0,0.0
360,Xavier McKinney,S,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,8.0,0.0,29.0,1.0,2.0,2.0,8.0,17.0,45.0,0.0,0.0,0.0
361,Kamren Curl,S,0.0,0.0,2.1670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,5.5,13.0,6.0,10.0,17.0,83.0,0.0,0.0,0.0
362,K'Lavon Chaisson,LB,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,7.0,1.5,0.0,1.0,9.0,17.0,10.0,0.0,0.0,0.0
363,Matt Henningsen,DE,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,8.0,2.5,2.0,2.0,7.0,17.0,21.0,0.0,0.0,0.0
364,Deommodore Lenoir,CB,8.0,9.0,2.5999999046325684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,9.0,0.0,54.0,2.5,13.0,6.0,19.0,17.0,79.0,0.0,0.0,0.0
365,Mykal Walker,LB,16.5,9.0,4.666999816894531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,9.0,0.0,56.0,3.0,14.0,4.0,23.0,17.0,107.0,0.0,0.0,0.0
366,Marlon Tuipulotu,DT,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,8.0,0.5,0.0,1.0,6.0,17.0,16.0,0.0,0.0,0.0
367,DeAngelo Malone,LB,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,18.0,3.5,9.0,4.0,17.0,17.0,29.0,0.0,0.0,0.0
368,Zyon Gilbert,CB,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,10.0,1.0,0.0,1.0,10.0,3.0,14.0,0.0,0.0,0.0
369,Bryan Cook,S,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,22.0,0.0,0.0,1.0,5.0,17.0,33.0,0.0,0.0,0.0
370,Quentin Lake,S,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,1.0,17.0,10.0,0.0,0.0,0.0
371,Kurt Hinish,DT,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,11.0,9.5,12.0,6.0,12.0,17.0,23.0,0.0,0.0,0.0
372,Isaiah Pola-Mao,S,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,14.0,0.0,2.0,2.0,11.0,12.0,20.0,0.0,0.0,0.0
373,Derrick Barnes,LB,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,27.0,5.0,2.0,3.0,9.0,17.0,47.0,0.0,0.0,0.0
374,Jonathan Owens,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,84.0,2.5,0.0,0.0,0.0,17.0,125.0,0.0,0.0,0.0
375,Dennis Gardeck,LB,24.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,8.0,0.0,22.0,1.5,1.0,2.0,8.0,17.0,31.0,0.0,0.0,0.0
376,Alim McNeill,DT,0.0,8.0,1.2000000476837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,8.0,0.0,17.0,10.0,6.0,6.0,11.0,17.0,41.0,0.0,0.0,0.0
377,Andre Cisco,S,24.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,8.0,0.0,49.0,0.5,0.0,1.0,8.0,17.0,73.0,0.0,0.0,0.0
378,Travis Jones,DT,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,14.0,0.0,0.0,1.0,6.0,17.0,24.0,0.0,0.0,0.0
379,Jerry Jacobs,CB,38.0,9.0,3.3329999446868896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,9.0,0.0,37.0,2.0,10.0,4.0,12.0,17.0,42.0,0.0,0.0,0.0
380,Cobie Durant,CB,50.33300018310547,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,7.0,0.0,15.0,0.5,0.0,1.0,7.0,17.0,22.0,0.0,0.0,0.0
381,Kyle Dugger,S,18.33300018310547,8.0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,8.0,0.0,50.0,3.0,11.0,5.0,19.0,17.0,78.0,0.0,0.0,0.0
382,Trent McDuffie,CB,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,12.0,0.0,28.0,0.5,2.0,1.0,2.0,17.0,44.0,0.0,0.0,0.0
383,Derek Stingley Jr.,CB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,35.0,0.5,0.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0
384,David Ojabo,LB,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0
385,Leo Chenal,LB,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,19.0,2.5,2.0,3.0,3.0,17.0,35.0,0.0,0.0,0.0
386,Martin Emerson Jr.,CB,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,7.0,0.0,51.0,0.5,0.0,1.0,7.0,17.0,63.0,0.0,0.0,0.0
387,Christian Harris,LB,20.0,7.0,1.7999999523162842,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0,7.0,0.0,46.0,8.0,9.0,6.0,9.0,17.0,74.0,0.0,0.0,0.0
388,Tyson Alualu,DE,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,3.0,0.0,5.0,1.5,0.0,0.0,0.0,17.0,13.0,0.0,0.0,0.0
389,Linval Joseph,DT,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3.0,0.0,8.0,3.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0
390,Tashaun Gipson Sr.,S,28.200000762939453,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.5,2.5,0.0,43.0,2.0,2.0,1.0,2.0,17.0,61.0,0.0,0.0,0.0
391,Brandon Williams,DT,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,7.0,0.0,1.0,1.0,5.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0
392,Dean Lowry,DE,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.5,3.0,0.0,23.0,4.5,2.0,1.0,2.0,17.0,43.0,0.0,0.0,0.0
393,Kwon Alexander,LB,0.0,2.0,2.8329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,1.0,0.0,42.0,9.0,17.0,6.0,15.0,17.0,69.0,0.0,0.0,0.0
394,Chris Wormley,DT,0.0,6.0,1.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3.0,0.0,13.0,5.0,5.0,3.0,4.0,17.0,29.0,0.0,0.0,0.0
395,Cory Littleton,LB,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,2.0,0.0,28.0,4.5,4.0,1.0,4.0,17.0,47.0,0.0,0.0,0.0
396,Shaq Thompson,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
397,John Johnson III,S,0.0,8.0,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.5,4.0,0.0,70.0,4.5,9.0,4.0,9.0,17.0,101.0,0.0,0.0,0.0
398,Oren Burks,LB,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,2.5,0.0,15.0,1.0,2.0,1.0,2.0,17.0,38.0,0.0,0.0,0.0
399,Jarrad Davis,LB,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,7.0,1.5,1.0,1.0,1.0,5.0,14.0,0.0,0.0,0.0
