,PlayerName,Position,assistTackles,avgInterceptionYards,avgSackYards,avgStuffYards,blockedFieldGoalTouchdowns,blockedPuntTouchdowns,hurries,kicksBlocked,longInterception,miscTouchdowns,passesBattedDown,passesDefended,QBHits,twoPtReturns,sacks,sackYards,safeties,soloTackles,stuffs,stuffYards,tacklesForLoss,tacklesYardsLost,teamGamesPlayed,totalTackles,yardsAllowed,pointsAllowed
342,Roderic Teamer,S,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,2.0,2.0,2.0,17.0,40.0,0.0,0.0,0.0
343,Joe Tryon-Shoyinka,LB,0.0,7.625,2.6670000553131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,4.0,30.5,0.0,23.0,4.0,8.0,6.0,32.0,17.0,40.0,0.0,0.0,0.0
344,Joshua Williams,CB,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,1.0,2.0,17.0,40.0,0.0,0.0,0.0
345,Carlos Dunlap,DE,0.0,7.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,4.0,29.0,0.0,25.0,7.5,6.0,6.0,23.0,17.0,39.0,0.0,0.0,0.0
346,Al Woods,DT,0.0,3.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,27.0,8.5,7.0,5.0,13.0,17.0,39.0,0.0,0.0,0.0
347,J.J. Watt,DE,0.0,7.519999980926514,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,12.5,94.0,0.0,30.0,11.5,14.0,18.0,96.0,17.0,39.0,0.0,0.0,0.0
348,Terrance Mitchell,CB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,15.0,39.0,0.0,0.0,0.0
349,Frank Clark,DE,0.0,6.400000095367432,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,32.0,1.0,25.0,7.5,11.0,8.0,35.0,17.0,39.0,0.0,0.0,0.0
350,T.J. Watt,LB,0.0,6.817999839782715,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,12.0,0.0,5.5,37.5,0.0,27.0,7.0,11.0,8.0,34.0,17.0,39.0,0.0,0.0,0.0
351,Andrew Billings,DT,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,0.0,18.0,6.5,6.0,3.0,6.0,17.0,39.0,0.0,0.0,0.0
352,Bradley Chubb,LB,0.0,8.062999725341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,8.0,64.5,0.0,20.0,2.5,0.0,5.0,47.0,17.0,39.0,0.0,0.0,0.0
353,Marcus Jones,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
354,Chandler Jones,DE,0.0,3.6670000553131104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,4.5,16.5,0.0,21.0,4.0,1.0,3.0,10.0,17.0,38.0,0.0,0.0,0.0
355,DaQuan Jones,DT,0.0,7.25,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,14.5,0.0,22.0,7.5,8.0,3.0,7.0,16.0,38.0,0.0,0.0,0.0
356,Damien Wilson,LB,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,23.0,3.0,3.0,4.0,13.0,17.0,38.0,0.0,0.0,0.0
357,Oren Burks,LB,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,2.5,0.0,15.0,1.0,2.0,1.0,2.0,17.0,38.0,0.0,0.0,0.0
358,Morgan Fox,DE,0.0,7.461999893188477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.5,48.5,0.0,24.0,4.0,2.0,8.0,47.0,17.0,38.0,0.0,0.0,0.0
359,John Franklin-Myers,DE,0.0,7.800000190734863,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,5.0,39.0,0.0,16.0,2.0,2.0,4.0,26.0,17.0,38.0,0.0,0.0,0.0
360,D.J. Wonnum,LB,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,28.0,0.0,27.0,5.0,5.0,5.0,21.0,17.0,38.0,0.0,0.0,0.0
361,Amik Robertson,CB,3.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,29.0,1.0,1.0,2.0,1.0,17.0,38.0,0.0,0.0,0.0
362,Geno Stone,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.5,0.0,0.0,0.0,17.0,38.0,0.0,0.0,0.0
363,Darnay Holmes,CB,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,28.0,2.5,3.0,2.0,3.0,17.0,38.0,0.0,0.0,0.0
364,Logan Ryan,S,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,1.0,17.0,37.0,0.0,0.0,0.0
365,DeShawn Williams,DT,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,4.5,9.0,0.0,21.0,4.0,1.0,4.0,9.0,17.0,37.0,0.0,0.0,0.0
366,Matt Ioannidis,DT,0.0,5.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,5.0,0.0,17.0,6.0,9.0,5.0,13.0,17.0,37.0,0.0,0.0,0.0
367,Maliek Collins,DT,0.0,4.85699987411499,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,3.5,17.0,0.0,27.0,10.0,12.0,9.0,22.0,17.0,37.0,0.0,0.0,0.0
368,Tanner Vallejo,LB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,20.0,4.5,2.0,2.0,1.0,17.0,37.0,0.0,0.0,0.0
369,Isaiah Oliver,CB,27.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,7.0,0.0,25.0,0.5,1.0,3.0,12.0,17.0,37.0,0.0,0.0,0.0
370,Andrew Wingard,S,13.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,2.5,3.0,2.0,1.0,17.0,37.0,0.0,0.0,0.0
371,Brandon Stephens,CB,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.5,3.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,37.0,0.0,0.0,0.0
372,Greg Rousseau,DE,0.0,7.563000202178955,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,8.0,60.5,0.0,27.0,5.5,15.0,10.0,53.0,16.0,37.0,0.0,0.0,0.0
373,Calais Campbell,DT,0.0,8.817999839782715,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,0.0,5.5,48.5,0.0,18.0,3.5,4.0,4.0,25.0,17.0,36.0,0.0,0.0,0.0
374,Bradley Roby,CB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0,17.0,36.0,0.0,0.0,0.0
375,Samson Ebukam,LB,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,5.0,40.0,0.0,21.0,4.5,3.0,7.0,30.0,17.0,36.0,0.0,0.0,0.0
376,Tre Herndon,CB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,27.0,2.0,2.0,2.0,2.0,17.0,36.0,0.0,0.0,0.0
377,Greg Gaines,DT,0.0,7.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,29.0,0.0,16.0,7.5,3.0,6.0,31.0,17.0,36.0,0.0,0.0,0.0
378,Michael Hoecht,DT,0.0,5.2220001220703125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.5,23.5,0.0,23.0,2.5,2.0,4.0,22.0,17.0,36.0,0.0,0.0,0.0
379,Byron Murphy Jr.,CB,0.0,10.0,1.3329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.5,5.0,0.0,29.0,1.0,4.0,3.0,4.0,17.0,36.0,0.0,0.0,0.0
380,Jordan Elliott,DT,0.0,7.0,3.3329999446868896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,14.0,0.0,19.0,6.0,10.0,5.0,20.0,17.0,36.0,0.0,0.0,0.0
381,Roy Lopez,DT,0.0,7.0,1.7999999523162842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,7.0,1.0,20.0,8.0,9.0,6.0,14.0,17.0,36.0,0.0,0.0,0.0
382,Mack Wilson Sr.,LB,0.0,6.666999816894531,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.5,10.0,0.0,15.0,2.0,4.0,2.0,1.0,17.0,36.0,0.0,0.0,0.0
383,Milton Williams,DT,0.0,4.75,2.200000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,19.0,0.0,19.0,6.0,11.0,9.0,29.0,17.0,36.0,0.0,0.0,0.0
384,Micheal Clemons,DE,0.0,3.5999999046325684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.5,9.0,0.0,22.0,6.5,2.0,4.0,10.0,17.0,36.0,0.0,0.0,0.0
385,Sam Webb,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,17.0,36.0,0.0,0.0,0.0
386,Brandon Graham,DE,0.0,5.817999839782715,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,11.0,64.0,0.0,19.0,6.5,9.0,11.0,45.0,17.0,35.0,0.0,0.0,0.0
387,Jerry Hughes,DE,14.0,6.7779998779296875,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,9.0,61.0,0.0,21.0,7.0,6.0,10.0,60.0,17.0,35.0,0.0,0.0,0.0
388,David Mayo,LB,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,14.0,4.5,4.0,2.0,5.0,17.0,35.0,0.0,0.0,0.0
389,Chidobe Awuzie,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,16.0,35.0,0.0,0.0,0.0
390,Raekwon McMillan,LB,0.0,9.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,26.0,3.0,7.0,5.0,16.0,17.0,35.0,0.0,0.0,0.0
391,Justin Hollins,LB,0.0,7.571000099182129,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.5,26.5,0.0,19.0,2.5,6.0,4.0,18.0,16.0,35.0,0.0,0.0,0.0
392,Poona Ford,DT,0.0,6.333000183105469,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,19.0,0.0,22.0,2.5,4.0,6.0,32.0,17.0,35.0,0.0,0.0,0.0
393,Armon Watts,DT,0.0,7.0,1.3329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,18.0,5.0,4.0,4.0,9.0,17.0,35.0,0.0,0.0,0.0
394,Donte Jackson,CB,15.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,1.0,2.0,17.0,35.0,0.0,0.0,0.0
395,Jaylon Johnson,CB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,2.0,1.0,0.0,17.0,35.0,0.0,0.0,0.0
396,Leo Chenal,LB,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,19.0,2.5,2.0,3.0,3.0,17.0,35.0,0.0,0.0,0.0
397,D.J. Jones,DT,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,14.0,0.0,22.0,6.0,1.0,3.0,14.0,17.0,34.0,0.0,0.0,0.0
398,Kindle Vildor,CB,18.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,2.0,1.0,17.0,34.0,0.0,0.0,0.0
399,Ed Oliver,DT,0.0,5.199999809265137,2.8329999446868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,2.5,13.0,1.0,20.0,8.5,17.0,9.0,38.0,16.0,34.0,0.0,0.0,0.0
